frame,idx,name,posX,posY,posZ,velX,velY,velZ,speed,omegaX,omegaY,omegaZ,omegaMag,grounded
25,3,,735.8014,332.9084,529.9132,3.6986,-19.4772,-9.6301,22.0404,-3.9464,-2.8784,1.0680,5.0000,0
25,4,,698.6675,231.7558,464.6969,-15.3818,-24.7970,-1.4000,29.2139,-2.1366,1.9444,4.0810,5.0000,0
25,5,,555.9233,324.6047,663.4777,8.8750,2.1979,2.2031,9.4048,2.0179,-2.0645,4.0824,5.0000,0
25,6,,792.7191,263.4259,482.9593,-1.2959,-17.0884,4.4286,17.7005,-4.0790,2.1856,1.8934,5.0000,0
25,7,,402.7961,163.7088,690.7692,12.9062,-6.5521,12.7812,19.3096,-3.5226,0.0258,3.5484,5.0000,0
25,8,,723.5568,186.1544,602.7339,7.1882,0.1196,-10.4588,12.6914,-0.0976,3.4857,3.5833,5.0000,0
25,9,,645.8241,119.0960,662.8445,-5.4302,-13.9961,-0.7209,15.0299,-2.5484,4.0363,1.4879,5.0000,0
25,10,,543.4480,258.4625,602.5811,-7.1667,1.5417,-1.9306,7.5806,-4.0825,-2.0467,2.0358,5.0000,0
25,11,,792.7996,191.5457,566.4822,8.3043,-11.9203,6.8406,16.0577,-2.1362,-4.0810,1.9448,5.0000,0
25,12,,636.3890,209.0845,688.3068,-2.8182,-14.0492,-7.8182,16.3232,3.3804,-3.6725,0.2921,5.0000,0
25,13,,790.8704,302.0536,478.9804,-9.8293,-0.3455,-4.7073,10.9038,-2.9354,-0.9895,3.9248,5.0000,0
25,14,,732.9338,125.9938,733.9294,-9.5385,-23.6987,13.5192,28.9030,0.1017,3.5853,3.4836,5.0000,0
25,15,,594.5768,260.1638,417.2825,-11.1860,-18.2985,1.3023,21.4862,2.5831,-3.9590,1.6292,5.0000,0
25,16,,628.2258,139.4744,660.2277,-8.1852,-3.0185,-12.7963,15.4872,3.8799,3.1478,-0.1945,5.0000,0
25,17,,499.5660,273.2906,482.7014,11.8442,-8.4827,-10.6104,18.0228,-1.7656,-4.2069,-2.0457,5.0000,0
25,18,,779.1725,121.4620,538.0245,10.0282,-21.5376,-13.7324,27.4410,0.5993,-4.1216,2.7664,5.0000,0
25,19,,580.5800,140.8190,627.1023,-11.1698,-19.8899,-13.3774,26.4448,-0.5880,-3.6549,3.3610,5.0000,0
26,0,,571.1784,245.5938,666.4078,-16.9821,-25.0000,-11.5179,32.3428,-3.1459,0.6803,3.8263,5.0000,0
26,1,,787.7281,310.8089,752.7996,-1.2105,-10.7105,8.0000,13.4231,3.3946,3.6614,0.2668,5.0000,0
26,2,,488.8561,291.5442,704.7097,3.8041,-20.7758,-5.7320,21.8851,-1.1276,-2.8342,3.9618,5.0000,0
26,3,,735.8322,332.7426,529.8329,3.6986,-19.8938,-9.6301,22.4095,-3.9464,-2.8784,1.0680,5.0000,0
26,4,,698.5393,231.5457,464.6852,-15.3818,-25.2136,-1.4000,29.5683,-2.1366,1.9444,4.0810,5.0000,0
26,5,,555.9973,324.6196,663.4960,8.8750,1.7812,2.2031,9.3162,2.0179,-2.0645,4.0824,5.0000,0
26,6,,792.7083,263.2801,482.9962,-1.2959,-17.5051,4.4286,18.1030,-4.0790,2.1856,1.8934,5.0000,0
26,7,,402.9037,163.6508,690.8757,12.9062,-6.9688,12.7812,19.4550,-3.5226,0.0258,3.5484,5.0000,0
26,8,,723.6166,186.1519,602.6467,7.1882,-0.2971,-10.4588,12.6943,-0.0976,3.4857,3.5833,5.0000,0
26,9,,645.7789,118.9759,662.8385,-5.4302,-14.4128,-0.7209,15.4187,-2.5484,4.0363,1.4879,5.0000,0
26,10,,543.3883,258.4719,602.5649,-7.1667,1.1250,-1.9306,7.5069,-4.0825,-2.0467,2.0358,5.0000,0
26,11,,792.8688,191.4429,566.5392,8.3043,-12.3370,6.8406,16.3694,-2.1362,-4.0810,1.9448,5.0000,0
26,12,,636.3655,208.9639,688.2416,-2.8182,-14.4659,-7.8182,16.6832,3.3804,-3.6725,0.2921,5.0000,0
26,13,,790.7885,302.0473,478.9412,-9.8293,-0.7622,-4.7073,10.9249,-2.9354,-0.9895,3.9248,5.0000,0
26,14,,732.8544,125.7928,734.0421,-9.5385,-24.1154,13.5192,29.2456,0.1017,3.5853,3.4836,5.0000,0
26,15,,594.4836,260.0079,417.2933,-11.1860,-18.7151,1.3023,21.8421,2.5831,-3.9590,1.6292,5.0000,0
26,16,,628.1576,139.4458,660.1210,-8.1852,-3.4352,-12.7963,15.5738,3.8799,3.1478,-0.1945,5.0000,0
26,17,,499.6647,273.2164,482.6129,11.8442,-8.8994,-10.6104,18.2226,-1.7656,-4.2069,-2.0457,5.0000,0
26,18,,779.2560,121.2790,537.9101,10.0282,-21.9542,-13.7324,27.7692,0.5993,-4.1216,2.7664,5.0000,0
26,19,,580.4869,140.6498,626.9908,-11.1698,-20.3066,-13.3774,26.7596,-0.5880,-3.6549,3.3610,5.0000,0
27,0,,571.0369,245.3819,666.3118,-16.9821,-25.4167,-11.5179,32.6659,-3.1459,0.6803,3.8263,5.0000,0
27,1,,787.7180,310.7162,752.8662,-1.2105,-11.1272,8.0000,13.7579,3.3946,3.6614,0.2668,5.0000,0
27,2,,488.8878,291.3676,704.6619,3.8041,-21.1924,-5.7320,22.2811,-1.1276,-2.8342,3.9618,5.0000,0
27,3,,735.8630,332.5734,529.7527,3.6986,-20.3105,-9.6301,22.7802,-3.9464,-2.8784,1.0680,5.0000,0
27,4,,698.4111,231.3321,464.6736,-15.3818,-25.6303,-1.4000,29.9244,-2.1366,1.9444,4.0810,5.0000,0
27,5,,556.0713,324.6310,663.5144,8.8750,1.3646,2.2031,9.2456,2.0179,-2.0645,4.0824,5.0000,0
27,6,,792.6975,263.1307,483.0331,-1.2959,-17.9218,4.4286,18.5063,-4.0790,2.1856,1.8934,5.0000,0
27,7,,403.0112,163.5892,690.9822,12.9062,-7.3854,12.7812,19.6081,-3.5226,0.0258,3.5484,5.0000,0
27,8,,723.6765,186.1460,602.5596,7.1882,-0.7137,-10.4588,12.7109,-0.0976,3.4857,3.5833,5.0000,0
27,9,,645.7336,118.8523,662.8325,-5.4302,-14.8295,-0.7209,15.8089,-2.5484,4.0363,1.4879,5.0000,0
27,10,,543.3286,258.4778,602.5488,-7.1667,0.7083,-1.9306,7.4559,-4.0825,-2.0467,2.0358,5.0000,0
27,11,,792.9380,191.3366,566.5962,8.3043,-12.7536,6.8406,16.6856,-2.1362,-4.0810,1.9448,5.0000,0
27,12,,636.3420,208.8399,688.1765,-2.8182,-14.8826,-7.8182,17.0457,3.3804,-3.6725,0.2921,5.0000,0
27,13,,790.7065,302.0374,478.9020,-9.8293,-1.1789,-4.7073,10.9619,-2.9354,-0.9895,3.9248,5.0000,0
27,14,,732.7749,125.5884,734.1548,-9.5385,-24.5320,13.5192,29.5901,0.1017,3.5853,3.4836,5.0000,0
27,15,,594.3904,259.8484,417.3042,-11.1860,-19.1318,1.3023,22.2002,2.5831,-3.9590,1.6292,5.0000,0
27,16,,628.0894,139.4137,660.0144,-8.1852,-3.8519,-12.7963,15.6710,3.8799,3.1478,-0.1945,5.0000,0
27,17,,499.7634,273.1388,482.5245,11.8442,-9.3160,-10.6104,18.4297,-1.7656,-4.2069,-2.0457,5.0000,0
27,18,,779.3396,121.0926,537.7957,10.0282,-22.3709,-13.7324,28.0998,0.5993,-4.1216,2.7664,5.0000,0
27,19,,580.3938,140.4771,626.8794,-11.1698,-20.7233,-13.3774,27.0772,-0.5880,-3.6549,3.3610,5.0000,0
28,0,,570.8953,245.1667,666.2158,-16.9821,-25.8333,-11.5179,32.9911,-3.1459,0.6803,3.8263,5.0000,0
28,1,,787.7079,310.6200,752.9329,-1.2105,-11.5439,8.0000,14.0970,3.3946,3.6614,0.2668,5.0000,0
28,2,,488.9195,291.1875,704.6141,3.8041,-21.6091,-5.7320,22.6777,-1.1276,-2.8342,3.9618,5.0000,0
28,3,,735.8939,332.4007,529.6724,3.6986,-20.7272,-9.6301,23.1524,-3.9464,-2.8784,1.0680,5.0000,0
28,4,,698.2830,231.1150,464.6619,-15.3818,-26.0470,-1.4000,30.2821,-2.1366,1.9444,4.0810,5.0000,0
28,5,,556.1453,324.6389,663.5328,8.8750,0.9479,2.2031,9.1934,2.0179,-2.0645,4.0824,5.0000,0
28,6,,792.6867,262.9779,483.0700,-1.2959,-18.3384,4.4286,18.9100,-4.0790,2.1856,1.8934,5.0000,0
28,7,,403.1188,163.5242,691.0887,12.9062,-7.8021,12.7812,19.7688,-3.5226,0.0258,3.5484,5.0000,0
28,8,,723.7364,186.1366,602.4724,7.1882,-1.1304,-10.4588,12.7411,-0.0976,3.4857,3.5833,5.0000,0
28,9,,645.6884,118.7252,662.8265,-5.4302,-15.2461,-0.7209,16.2004,-2.5484,4.0363,1.4879,5.0000,0
28,10,,543.2689,258.4802,602.5327,-7.1667,0.2917,-1.9306,7.4279,-4.0825,-2.0467,2.0358,5.0000,0
28,11,,793.0072,191.2269,566.6532,8.3043,-13.1703,6.8406,17.0062,-2.1362,-4.0810,1.9448,5.0000,0
28,12,,636.3185,208.7124,688.1114,-2.8182,-15.2992,-7.8182,17.4107,3.3804,-3.6725,0.2921,5.0000,0
28,13,,790.6246,302.0241,478.8628,-9.8293,-1.5955,-4.7073,11.0145,-2.9354,-0.9895,3.9248,5.0000,0
28,14,,732.6954,125.3805,734.2675,-9.5385,-24.9487,13.5192,29.9364,0.1017,3.5853,3.4836,5.0000,0
28,15,,594.2972,259.6855,417.3151,-11.1860,-19.5485,1.3023,22.5603,2.5831,-3.9590,1.6292,5.0000,0
28,16,,628.0211,139.3781,659.9078,-8.1852,-4.2685,-12.7963,15.7786,3.8799,3.1478,-0.1945,5.0000,0
28,17,,499.8621,273.0576,482.4361,11.8442,-9.7327,-10.6104,18.6438,-1.7656,-4.2069,-2.0457,5.0000,0
28,18,,779.4232,120.9027,537.6812,10.0282,-22.7876,-13.7324,28.4326,0.5993,-4.1216,2.7664,5.0000,0
28,19,,580.3007,140.3009,626.7679,-11.1698,-21.1399,-13.3774,27.3974,-0.5880,-3.6549,3.3610,5.0000,0
29,0,,570.7538,244.9479,666.1198,-16.9821,-26.2500,-11.5179,33.3184,-3.1459,0.6803,3.8263,5.0000,0
29,1,,787.6979,310.5203,752.9995,-1.2105,-11.9605,8.0000,14.4402,3.3946,3.6614,0.2668,5.0000,0
29,2,,488.9512,291.0039,704.5663,3.8041,-22.0258,-5.7320,23.0751,-1.1276,-2.8342,3.9618,5.0000,0
29,3,,735.9247,332.2245,529.5922,3.6986,-21.1438,-9.6301,23.5262,-3.9464,-2.8784,1.0680,5.0000,0
29,4,,698.1548,230.8945,464.6503,-15.3818,-26.4636,-1.4000,30.6412,-2.1366,1.9444,4.0810,5.0000,0
29,5,,556.2192,324.6433,663.5511,8.8750,0.5312,2.2031,9.1598,2.0179,-2.0645,4.0824,5.0000,0
29,6,,792.6759,262.8216,483.1069,-1.2959,-18.7551,4.4286,19.3144,-4.0790,2.1856,1.8934,5.0000,0
29,7,,403.2263,163.4557,691.1952,12.9062,-8.2188,12.7812,19.9369,-3.5226,0.0258,3.5484,5.0000,0
29,8,,723.7963,186.1237,602.3853,7.1882,-1.5471,-10.4588,12.7848,-0.0976,3.4857,3.5833,5.0000,0
29,9,,645.6432,118.5947,662.8206,-5.4302,-15.6628,-0.7209,16.5931,-2.5484,4.0363,1.4879,5.0000,0
29,10,,543.2092,258.4792,602.5166,-7.1667,-0.1250,-1.9306,7.4232,-4.0825,-2.0467,2.0358,5.0000,0
29,11,,793.0764,191.1137,566.7102,8.3043,-13.5870,6.8406,17.3309,-2.1362,-4.0810,1.9448,5.0000,0
29,12,,636.2950,208.5814,688.0463,-2.8182,-15.7159,-7.8182,17.7780,3.3804,-3.6725,0.2921,5.0000,0
29,13,,790.5427,302.0074,478.8235,-9.8293,-2.0122,-4.7073,11.0825,-2.9354,-0.9895,3.9248,5.0000,0
29,14,,732.6160,125.1691,734.3801,-9.5385,-25.3654,13.5192,30.2845,0.1017,3.5853,3.4836,5.0000,0
29,15,,594.2040,259.5192,417.3259,-11.1860,-19.9651,1.3023,22.9223,2.5831,-3.9590,1.6292,5.0000,0
29,16,,627.9529,139.3391,659.8011,-8.1852,-4.6852,-12.7963,15.8963,3.8799,3.1478,-0.1945,5.0000,0
29,17,,499.9608,272.9731,482.3477,11.8442,-10.1494,-10.6104,18.8646,-1.7656,-4.2069,-2.0457,5.0000,0
29,18,,779.5067,120.7094,537.5668,10.0282,-23.2042,-13.7324,28.7677,0.5993,-4.1216,2.7664,5.0000,0
29,19,,580.2076,140.1213,626.6565,-11.1698,-21.5566,-13.3774,27.7201,-0.5880,-3.6549,3.3610,5.0000,0
30,0,,570.6122,244.7257,666.0237,-16.9821,-26.6667,-11.5179,33.6477,-3.1459,0.6803,3.8263,5.0000,0
30,1,,787.6878,310.4172,753.0662,-1.2105,-12.3772,8.0000,14.7872,3.3946,3.6614,0.2668,5.0000,0
30,2,,488.9829,290.8169,704.5185,3.8041,-22.4424,-5.7320,23.4732,-1.1276,-2.8342,3.9618,5.0000,0
30,3,,735.9555,332.0448,529.5119,3.6986,-21.5605,-9.6301,23.9014,-3.9464,-2.8784,1.0680,5.0000,0
30,4,,698.0266,230.6705,464.6386,-15.3818,-26.8803,-1.4000,31.0018,-2.1366,1.9444,4.0810,5.0000,0
30,5,,556.2932,324.6442,663.5695,8.8750,0.1146,2.2031,9.1451,2.0179,-2.0645,4.0824,5.0000,0
30,6,,792.6651,262.6618,483.1438,-1.2959,-19.1718,4.4286,19.7192,-4.0790,2.1856,1.8934,5.0000,0
30,7,,403.3339,163.3838,691.3017,12.9062,-8.6354,12.7812,20.1122,-3.5226,0.0258,3.5484,5.0000,0
30,8,,723.8561,186.1073,602.2981,7.1882,-1.9637,-10.4588,12.8419,-0.0976,3.4857,3.5833,5.0000,0
30,9,,645.5980,118.4607,662.8146,-5.4302,-16.0795,-0.7209,16.9869,-2.5484,4.0363,1.4879,5.0000,0
30,10,,543.1495,258.4747,602.5005,-7.1667,-0.5417,-1.9306,7.4419,-4.0825,-2.0467,2.0358,5.0000,0
30,11,,793.1456,190.9970,566.7672,8.3043,-14.0036,6.8406,17.6595,-2.1362,-4.0810,1.9448,5.0000,0
30,12,,636.2715,208.4470,687.9811,-2.8182,-16.1326,-7.8182,18.1473,3.3804,-3.6725,0.2921,5.0000,0
30,13,,790.4608,301.9872,478.7843,-9.8293,-2.4289,-4.7073,11.1657,-2.9354,-0.9895,3.9248,5.0000,0
30,14,,732.5365,124.9542,734.4928,-9.5385,-25.7820,13.5192,30.6344,0.1017,3.5853,3.4836,5.0000,0
30,15,,594.1108,259.3493,417.3368,-11.1860,-20.3818,1.3023,23.2861,2.5831,-3.9590,1.6292,5.0000,0
30,16,,627.8846,139.2966,659.6945,-8.1852,-5.1019,-12.7963,16.0241,3.8799,3.1478,-0.1945,5.0000,0
30,17,,500.0595,272.8850,482.2593,11.8442,-10.5660,-10.6104,19.0920,-1.7656,-4.2069,-2.0457,5.0000,0
30,18,,779.5903,120.5125,537.4523,10.0282,-23.6209,-13.7324,29.1048,0.5993,-4.1216,2.7664,5.0000,0
30,19,,580.1146,139.9382,626.5450,-11.1698,-21.9733,-13.3774,28.0454,-0.5880,-3.6549,3.3610,5.0000,0
31,0,,570.4707,244.5000,665.9277,-16.9821,-27.0833,-11.5179,33.9788,-3.1459,0.6803,3.8263,5.0000,0
31,1,,787.6777,310.3105,753.1328,-1.2105,-12.7939,8.0000,15.1376,3.3946,3.6614,0.2668,5.0000,0
31,2,,489.0146,290.6264,704.4707,3.8041,-22.8591,-5.7320,23.8718,-1.1276,-2.8342,3.9618,5.0000,0
31,3,,735.9863,331.8617,529.4316,3.6986,-21.9772,-9.6301,24.2779,-3.9464,-2.8784,1.0680,5.0000,0
31,4,,697.8984,230.4430,464.6270,-15.3818,-27.2970,-1.4000,31.3637,-2.1366,1.9444,4.0810,5.0000,0
31,5,,556.3672,324.6417,663.5879,8.8750,-0.3021,2.2031,9.1494,2.0179,-2.0645,4.0824,5.0000,0
31,6,,792.6543,262.4986,483.1807,-1.2959,-19.5884,4.4286,20.1246,-4.0790,2.1856,1.8934,5.0000,0
31,7,,403.4414,163.3083,691.4082,12.9062,-9.0521,12.7812,20.2946,-3.5226,0.0258,3.5484,5.0000,0
31,8,,723.9160,186.0875,602.2109,7.1882,-2.3804,-10.4588,12.9122,-0.0976,3.4857,3.5833,5.0000,0
31,9,,645.5527,118.3232,662.8086,-5.4302,-16.4961,-0.7209,17.3819,-2.5484,4.0363,1.4879,5.0000,0
31,10,,543.0898,258.4667,602.4844,-7.1667,-0.9583,-1.9306,7.4838,-4.0825,-2.0467,2.0358,5.0000,0
31,11,,793.2148,190.8768,566.8242,8.3043,-14.4203,6.8406,17.9917,-2.1362,-4.0810,1.9448,5.0000,0
31,12,,636.2480,208.3091,687.9160,-2.8182,-16.5492,-7.8182,18.5187,3.3804,-3.6725,0.2921,5.0000,0
31,13,,790.3789,301.9634,478.7451,-9.8293,-2.8455,-4.7073,11.2637,-2.9354,-0.9895,3.9248,5.0000,0
31,14,,732.4570,124.7359,734.6055,-9.5385,-26.1987,13.5192,30.9859,0.1017,3.5853,3.4836,5.0000,0
31,15,,594.0176,259.1760,417.3477,-11.1860,-20.7984,1.3023,23.6516,2.5831,-3.9590,1.6292,5.0000,0
31,16,,627.8164,139.2506,659.5879,-8.1852,-5.5185,-12.7963,16.1616,3.8799,3.1478,-0.1945,5.0000,0
31,17,,500.1582,272.7935,482.1709,11.8442,-10.9827,-10.6104,19.3257,-1.7656,-4.2069,-2.0457,5.0000,0
31,18,,779.6738,120.3122,537.3379,10.0282,-24.0375,-13.7324,29.4440,0.5993,-4.1216,2.7664,5.0000,0
31,19,,580.0215,139.7516,626.4336,-11.1698,-22.3899,-13.3774,28.3730,-0.5880,-3.6549,3.3610,5.0000,0
32,0,,570.3292,244.2708,665.8317,-16.9821,-27.5000,-11.5179,34.3119,-3.1459,0.6803,3.8263,5.0000,0
32,1,,787.6677,310.2005,753.1995,-1.2105,-13.2105,8.0000,15.4914,3.3946,3.6614,0.2668,5.0000,0
32,2,,489.0464,290.4324,704.4229,3.8041,-23.2758,-5.7320,24.2711,-1.1276,-2.8342,3.9618,5.0000,0
32,3,,736.0172,331.6750,529.3514,3.6986,-22.3938,-9.6301,24.6557,-3.9464,-2.8784,1.0680,5.0000,0
32,4,,697.7703,230.2121,464.6153,-15.3818,-27.7136,-1.4000,31.7270,-2.1366,1.9444,4.0810,5.0000,0
32,5,,556.4412,324.6357,663.6063,8.8750,-0.7188,2.2031,9.1726,2.0179,-2.0645,4.0824,5.0000,0
32,6,,792.6435,262.3319,483.2176,-1.2959,-20.0051,4.4286,20.5304,-4.0790,2.1856,1.8934,5.0000,0
32,7,,403.5490,163.2294,691.5147,12.9062,-9.4688,12.7812,20.4839,-3.5226,0.0258,3.5484,5.0000,0
32,8,,723.9759,186.0641,602.1238,7.1882,-2.7971,-10.4588,12.9954,-0.0976,3.4857,3.5833,5.0000,0
32,9,,645.5075,118.1823,662.8026,-5.4302,-16.9128,-0.7209,17.7778,-2.5484,4.0363,1.4879,5.0000,0
32,10,,543.0302,258.4552,602.4683,-7.1667,-1.3750,-1.9306,7.5484,-4.0825,-2.0467,2.0358,5.0000,0
32,11,,793.2841,190.7532,566.8812,8.3043,-14.8370,6.8406,18.3273,-2.1362,-4.0810,1.9448,5.0000,0
32,12,,636.2245,208.1677,687.8509,-2.8182,-16.9659,-7.8182,18.8920,3.3804,-3.6725,0.2921,5.0000,0
32,13,,790.2970,301.9362,478.7059,-9.8293,-3.2622,-4.7073,11.3761,-2.9354,-0.9895,3.9248,5.0000,0
32,14,,732.3776,124.5141,734.7181,-9.5385,-26.6154,13.5192,31.3390,0.1017,3.5853,3.4836,5.0000,0
32,15,,593.9244,258.9992,417.3585,-11.1860,-21.2151,1.3023,24.0188,2.5831,-3.9590,1.6292,5.0000,0
32,16,,627.7482,139.2011,659.4813,-8.1852,-5.9352,-12.7963,16.3086,3.8799,3.1478,-0.1945,5.0000,0
32,17,,500.2569,272.6985,482.0825,11.8442,-11.3994,-10.6104,19.5655,-1.7656,-4.2069,-2.0457,5.0000,0
32,18,,779.7574,120.1084,537.2234,10.0282,-24.4542,-13.7324,29.7851,0.5993,-4.1216,2.7664,5.0000,0
32,19,,579.9284,139.5615,626.3221,-11.1698,-22.8066,-13.3774,28.7030,-0.5880,-3.6549,3.3610,5.0000,0
33,0,,570.1876,244.0382,665.7357,-16.9821,-27.9167,-11.5179,34.6467,-3.1459,0.6803,3.8263,5.0000,0
33,1,,787.6576,310.0869,753.2661,-1.2105,-13.6272,8.0000,15.8482,3.3946,3.6614,0.2668,5.0000,0
33,2,,489.0781,290.2350,704.3751,3.8041,-23.6924,-5.7320,24.6710,-1.1276,-2.8342,3.9618,5.0000,0
33,3,,736.0480,331.4850,529.2711,3.6986,-22.8105,-9.6301,25.0347,-3.9464,-2.8784,1.0680,5.0000,0
33,4,,697.6421,229.9777,464.6036,-15.3818,-28.1303,-1.4000,32.0916,-2.1366,1.9444,4.0810,5.0000,0
33,5,,556.5151,324.6263,663.6246,8.8750,-1.1354,2.2031,9.2146,2.0179,-2.0645,4.0824,5.0000,0
33,6,,792.6327,262.1617,483.2545,-1.2959,-20.4218,4.4286,20.9366,-4.0790,2.1856,1.8934,5.0000,0
33,7,,403.6565,163.1470,691.6212,12.9062,-9.8854,12.7812,20.6798,-3.5226,0.0258,3.5484,5.0000,0
33,8,,724.0358,186.0374,602.0366,7.1882,-3.2137,-10.4588,13.0914,-0.0976,3.4857,3.5833,5.0000,0
33,9,,645.4623,118.0379,662.7966,-5.4302,-17.3295,-0.7209,18.1746,-2.5484,4.0363,1.4879,5.0000,0
33,10,,542.9705,258.4403,602.4521,-7.1667,-1.7917,-1.9306,7.6353,-4.0825,-2.0467,2.0358,5.0000,0
33,11,,793.3533,190.6260,566.9382,8.3043,-15.2536,6.8406,18.6663,-2.1362,-4.0810,1.9448,5.0000,0
33,12,,636.2010,208.0228,687.7858,-2.8182,-17.3826,-7.8182,19.2671,3.3804,-3.6725,0.2921,5.0000,0
33,13,,790.2151,301.9056,478.6667,-9.8293,-3.6789,-4.7073,11.5025,-2.9354,-0.9895,3.9248,5.0000,0
33,14,,732.2981,124.2888,734.8308,-9.5385,-27.0320,13.5192,31.6936,0.1017,3.5853,3.4836,5.0000,0
33,15,,593.8312,258.8189,417.3694,-11.1860,-21.6318,1.3023,24.3877,2.5831,-3.9590,1.6292,5.0000,0
33,16,,627.6799,139.1482,659.3746,-8.1852,-6.3519,-12.7963,16.4648,3.8799,3.1478,-0.1945,5.0000,0
33,17,,500.3556,272.6000,481.9941,11.8442,-11.8160,-10.6104,19.8112,-1.7656,-4.2069,-2.0457,5.0000,0
33,18,,779.8409,119.9012,537.1090,10.0282,-24.8709,-13.7324,30.1281,0.5993,-4.1216,2.7664,5.0000,0
33,19,,579.8353,139.3680,626.2107,-11.1698,-23.2233,-13.3774,29.0351,-0.5880,-3.6549,3.3610,5.0000,0
34,0,,570.0461,243.8021,665.6397,-16.9821,-28.3333,-11.5179,34.9833,-3.1459,0.6803,3.8263,5.0000,0
34,1,,787.6475,309.9699,753.3328,-1.2105,-14.0439,8.0000,16.2079,3.3946,3.6614,0.2668,5.0000,0
34,2,,489.1098,290.0341,704.3273,3.8041,-24.1091,-5.7320,25.0714,-1.1276,-2.8342,3.9618,5.0000,0
34,3,,736.0788,331.2914,529.1909,3.6986,-23.2272,-9.6301,25.4150,-3.9464,-2.8784,1.0680,5.0000,0
34,4,,697.5139,229.7398,464.5920,-15.3818,-28.5470,-1.4000,32.4575,-2.1366,1.9444,4.0810,5.0000,0
34,5,,556.5891,324.6133,663.6430,8.8750,-1.5521,2.2031,9.2751,2.0179,-2.0645,4.0824,5.0000,0
34,6,,792.6219,261.9880,483.2914,-1.2959,-20.8384,4.4286,21.3432,-4.0790,2.1856,1.8934,5.0000,0
34,7,,403.7640,163.0612,691.7277,12.9062,-10.3021,12.7812,20.8822,-3.5226,0.0258,3.5484,5.0000,0
34,8,,724.0956,186.0071,601.9495,7.1882,-3.6304,-10.4588,13.1999,-0.0976,3.4857,3.5833,5.0000,0
34,9,,645.4171,117.8900,662.7906,-5.4302,-17.7461,-0.7209,18.5723,-2.5484,4.0363,1.4879,5.0000,0
34,10,,542.9108,258.4219,602.4360,-7.1667,-2.2083,-1.9306,7.7437,-4.0825,-2.0467,2.0358,5.0000,0
34,11,,793.4225,190.4955,566.9952,8.3043,-15.6703,6.8406,19.0083,-2.1362,-4.0810,1.9448,5.0000,0
34,12,,636.1776,207.8745,687.7206,-2.8182,-17.7992,-7.8182,19.6438,3.3804,-3.6725,0.2921,5.0000,0
34,13,,790.1332,301.8715,478.6275,-9.8293,-4.0955,-4.7073,11.6425,-2.9354,-0.9895,3.9248,5.0000,0
34,14,,732.2186,124.0601,734.9435,-9.5385,-27.4487,13.5192,32.0497,0.1017,3.5853,3.4836,5.0000,0
34,15,,593.7380,258.6352,417.3802,-11.1860,-22.0484,1.3023,24.7580,2.5831,-3.9590,1.6292,5.0000,0
34,16,,627.6117,139.0918,659.2680,-8.1852,-6.7685,-12.7963,16.6300,3.8799,3.1478,-0.1945,5.0000,0
34,17,,500.4543,272.4981,481.9057,11.8442,-12.2327,-10.6104,20.0625,-1.7656,-4.2069,-2.0457,5.0000,0
34,18,,779.9245,119.6904,536.9946,10.0282,-25.2875,-13.7324,30.4730,0.5993,-4.1216,2.7664,5.0000,0
34,19,,579.7422,139.1710,626.0992,-11.1698,-23.6399,-13.3774,29.3695,-0.5880,-3.6549,3.3610,5.0000,0
35,0,,569.9045,243.5625,665.5437,-16.9821,-28.7500,-11.5179,35.3216,-3.1459,0.6803,3.8263,5.0000,0
35,1,,787.6375,309.8494,753.3994,-1.2105,-14.4605,8.0000,16.5702,3.3946,3.6614,0.2668,5.0000,0
35,2,,489.1415,289.8297,704.2795,3.8041,-24.5258,-5.7320,25.4723,-1.1276,-2.8342,3.9618,5.0000,0
35,3,,736.1096,331.0944,529.1106,3.6986,-23.6438,-9.6301,25.7963,-3.9464,-2.8784,1.0680,5.0000,0
35,4,,697.3857,229.4984,464.5803,-15.3818,-28.9636,-1.4000,32.8246,-2.1366,1.9444,4.0810,5.0000,0
35,5,,556.6631,324.5969,663.6614,8.8750,-1.9688,2.2031,9.3539,2.0179,-2.0645,4.0824,5.0000,0
35,6,,792.6111,261.8109,483.3282,-1.2959,-21.2551,4.4286,21.7502,-4.0790,2.1856,1.8934,5.0000,0
35,7,,403.8716,162.9719,691.8342,12.9062,-10.7188,12.7812,21.0908,-3.5226,0.0258,3.5484,5.0000,0
35,8,,724.1555,185.9734,601.8623,7.1882,-4.0471,-10.4588,13.3205,-0.0976,3.4857,3.5833,5.0000,0
35,9,,645.3718,117.7387,662.7847,-5.4302,-18.1628,-0.7209,18.9709,-2.5484,4.0363,1.4879,5.0000,0
35,10,,542.8511,258.4000,602.4199,-7.1667,-2.6250,-1.9306,7.8727,-4.0825,-2.0467,2.0358,5.0000,0
35,11,,793.4917,190.3614,567.0522,8.3043,-16.0870,6.8406,19.3532,-2.1362,-4.0810,1.9448,5.0000,0
35,12,,636.1541,207.7227,687.6555,-2.8182,-18.2159,-7.8182,20.0221,3.3804,-3.6725,0.2921,5.0000,0
35,13,,790.0513,301.8339,478.5883,-9.8293,-4.5122,-4.7073,11.7955,-2.9354,-0.9895,3.9248,5.0000,0
35,14,,732.1392,123.8279,735.0562,-9.5385,-27.8654,13.5192,32.4073,0.1017,3.5853,3.4836,5.0000,0
