frame,idx,name,posX,posY,posZ,velX,velY,velZ,speed,omegaX,omegaY,omegaZ,omegaMag,qX,qY,qZ,qW,grounded,sleeping,sleepInhibited,sleepCounter,islandRoot,bodyEligible,islandEligible,topologyStable,islandCanSleep,contactRows,maxPenetration,maxSeparationBias,maxClosingSpeed,maxSlipSpeed,maxImpulse,resetReason
31,2,chaos_c,3.3130,100.0000,55.6439,-2.1289,0.0000,-9.6514,9.8834,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,2,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
32,0,chaos_a,-51.8630,100.0000,-11.2388,11.7933,0.0000,-11.5554,16.5109,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,0,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
32,1,chaos_b,40.2028,100.0000,18.9347,-7.0698,0.0000,14.6073,16.2282,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,1,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
32,2,chaos_c,3.2955,100.0000,55.5630,-2.0964,0.0000,-9.7062,9.9300,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,2,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
33,0,chaos_a,-51.7645,100.0000,-11.3349,11.8176,0.0000,-11.5407,16.5180,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,0,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
33,1,chaos_b,40.1436,100.0000,19.0566,-7.1055,0.0000,14.6267,16.2612,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,1,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
33,2,chaos_c,3.2783,100.0000,55.4817,-2.0634,0.0000,-9.7613,9.9770,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,2,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
34,0,chaos_a,-51.6658,100.0000,-11.4310,11.8419,0.0000,-11.5259,16.5251,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,0,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
34,1,chaos_b,40.0841,100.0000,19.1787,-7.1413,0.0000,14.6461,16.2944,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,1,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
34,2,chaos_c,3.2614,100.0000,55.3999,-2.0301,0.0000,-9.8166,10.0243,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,2,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
35,0,chaos_a,-51.5670,100.0000,-11.5269,11.8663,0.0000,-11.5110,16.5322,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,0,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
35,1,chaos_b,40.0243,100.0000,19.3009,-7.1774,0.0000,14.6656,16.3277,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,1,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
35,2,chaos_c,3.2447,100.0000,55.3176,-1.9964,0.0000,-9.8721,10.0720,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,2,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
36,0,chaos_a,-51.4679,100.0000,-11.6227,11.8906,0.0000,-11.4961,16.5393,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,0,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
36,1,chaos_b,39.9642,100.0000,19.4233,-7.2137,0.0000,14.6851,16.3612,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,1,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
36,2,chaos_c,3.2284,100.0000,55.2349,-1.9623,0.0000,-9.9279,10.1200,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,2,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
37,0,chaos_a,-51.3686,100.0000,-11.7184,11.9150,0.0000,-11.4811,16.5464,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,0,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
37,1,chaos_b,39.9038,100.0000,19.5458,-7.2503,0.0000,14.7047,16.3950,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,1,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
37,2,chaos_c,3.2123,100.0000,55.1517,-1.9278,0.0000,-9.9838,10.1683,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,2,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
38,0,chaos_a,-51.2691,100.0000,-11.8139,11.9393,0.0000,-11.4660,16.5535,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,0,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
38,1,chaos_b,39.8430,100.0000,19.6685,-7.2870,0.0000,14.7244,16.4289,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,1,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
38,2,chaos_c,3.1965,100.0000,55.0680,-1.8929,0.0000,-10.0400,10.2169,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,2,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
39,0,chaos_a,-51.1694,100.0000,-11.9094,11.9637,0.0000,-11.4509,16.5606,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,0,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
39,1,chaos_b,39.7820,100.0000,19.7914,-7.3240,0.0000,14.7442,16.4630,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,1,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
39,2,chaos_c,3.1811,100.0000,54.9839,-1.8576,0.0000,-10.0964,10.2659,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,2,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
40,0,chaos_a,-51.0695,100.0000,-12.0047,11.9881,0.0000,-11.4357,16.5677,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,0,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
40,1,chaos_b,39.7207,100.0000,19.9144,-7.3612,0.0000,14.7640,16.4974,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,1,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
40,2,chaos_c,3.1659,100.0000,54.8993,-1.8219,0.0000,-10.1531,10.3152,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,2,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
41,0,chaos_a,-50.9694,100.0000,-12.0998,12.0125,0.0000,-11.4204,16.5748,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,0,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
41,1,chaos_b,39.6590,100.0000,20.0376,-7.3987,0.0000,14.7839,16.5319,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,1,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
41,2,chaos_c,3.1510,100.0000,54.8142,-1.7857,0.0000,-10.2100,10.3649,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,2,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
42,0,chaos_a,-50.8691,100.0000,-12.1949,12.0369,0.0000,-11.4050,16.5820,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,0,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
42,1,chaos_b,39.5970,100.0000,20.1610,-7.4364,0.0000,14.8038,16.5666,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,1,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
42,2,chaos_c,3.1364,100.0000,54.7286,-1.7492,0.0000,-10.2671,10.4150,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,2,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
43,0,chaos_a,-50.7686,100.0000,-12.2898,12.0614,0.0000,-11.3895,16.5891,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,0,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
43,1,chaos_b,39.5348,100.0000,20.2845,-7.4744,0.0000,14.8238,16.6016,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,1,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
43,2,chaos_c,3.1222,100.0000,54.6426,-1.7122,0.0000,-10.3244,10.4654,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,2,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
44,0,chaos_a,-50.6679,100.0000,-12.3846,12.0858,0.0000,-11.3740,16.5962,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,0,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
44,1,chaos_b,39.4721,100.0000,20.4082,-7.5126,0.0000,14.8439,16.6368,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,1,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
44,2,chaos_c,3.1082,100.0000,54.5561,-1.6747,0.0000,-10.3820,10.5162,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,2,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
45,0,chaos_a,-50.5669,100.0000,-12.4792,12.1103,0.0000,-11.3583,16.6033,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,0,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
45,1,chaos_b,39.4092,100.0000,20.5321,-7.5510,0.0000,14.8641,16.6721,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,1,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
45,2,chaos_c,3.0946,100.0000,54.4691,-1.6368,0.0000,-10.4398,10.5673,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,2,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
46,0,chaos_a,-50.4658,100.0000,-12.5737,12.1348,0.0000,-11.3426,16.6105,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,0,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
46,1,chaos_b,39.3460,100.0000,20.6561,-7.5898,0.0000,14.8844,16.7078,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,1,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
46,2,chaos_c,3.0812,100.0000,54.3816,-1.5984,0.0000,-10.4978,10.6188,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,2,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
47,0,chaos_a,-50.3645,100.0000,-12.6681,12.1592,0.0000,-11.3269,16.6176,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,0,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
47,1,chaos_b,39.2824,100.0000,20.7803,-7.6287,0.0000,14.9047,16.7436,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,1,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
47,2,chaos_c,3.0682,100.0000,54.2936,-1.5596,0.0000,-10.5561,10.6707,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,2,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
48,0,chaos_a,-50.2630,100.0000,-12.7624,12.1837,0.0000,-11.3110,16.6247,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,0,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
48,1,chaos_b,39.2185,100.0000,20.9047,-7.6680,0.0000,14.9251,16.7796,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,1,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
48,2,chaos_c,3.0556,100.0000,54.2052,-1.5203,0.0000,-10.6147,10.7230,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,2,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
49,0,chaos_a,-50.1612,100.0000,-12.8565,12.2082,0.0000,-11.2951,16.6319,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,0,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
49,1,chaos_b,39.1543,100.0000,21.0292,-7.7075,0.0000,14.9456,16.8159,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,1,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
49,2,chaos_c,3.0432,100.0000,54.1162,-1.4806,0.0000,-10.6734,10.7756,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,2,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
50,0,chaos_a,-50.0593,100.0000,-12.9505,12.2328,0.0000,-11.2790,16.6390,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,0,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
50,1,chaos_b,39.0897,100.0000,21.1539,-7.7473,0.0000,14.9661,16.8524,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,1,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
50,2,chaos_c,3.0312,100.0000,54.0268,-1.4403,0.0000,-10.7325,10.8287,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,2,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
51,0,chaos_a,-49.9571,100.0000,-13.0444,12.2573,0.0000,-11.2629,16.6462,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,0,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
51,1,chaos_b,39.0248,100.0000,21.2788,-7.7873,0.0000,14.9867,16.8892,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,1,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
51,2,chaos_c,3.0196,100.0000,53.9368,-1.3996,0.0000,-10.7917,10.8821,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,2,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
52,0,chaos_a,-49.8548,100.0000,-13.1381,12.2818,0.0000,-11.2468,16.6533,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,0,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
52,1,chaos_b,38.9596,100.0000,21.4039,-7.8277,0.0000,15.0074,16.9262,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,1,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
52,2,chaos_c,3.0082,100.0000,53.8464,-1.3583,0.0000,-10.8513,10.9360,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,2,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
53,0,chaos_a,-49.7522,100.0000,-13.2317,12.3064,0.0000,-11.2305,16.6605,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,0,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
53,1,chaos_b,38.8940,100.0000,21.5291,-7.8683,0.0000,15.0282,16.9634,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,1,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
53,2,chaos_c,2.9973,100.0000,53.7555,-1.3166,0.0000,-10.9110,10.9902,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,2,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
54,0,chaos_a,-49.6495,100.0000,-13.3251,12.3309,0.0000,-11.2142,16.6676,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,0,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
54,1,chaos_b,38.8281,100.0000,21.6545,-7.9092,0.0000,15.0491,17.0009,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,1,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
54,2,chaos_c,2.9867,100.0000,53.6641,-1.2743,0.0000,-10.9711,11.0448,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,2,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
55,0,chaos_a,-49.5465,100.0000,-13.4184,12.3555,0.0000,-11.1977,16.6748,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,0,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
55,1,chaos_b,38.7619,100.0000,21.7801,-7.9504,0.0000,15.0700,17.0386,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,1,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
55,2,chaos_c,2.9764,100.0000,53.5721,-1.2315,0.0000,-11.0314,11.0999,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,2,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
56,0,chaos_a,-49.4433,100.0000,-13.5116,12.3801,0.0000,-11.1812,16.6819,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,0,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
56,1,chaos_b,38.6953,100.0000,21.9059,-7.9920,0.0000,15.0910,17.0766,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,1,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
56,2,chaos_c,2.9665,100.0000,53.4797,-1.1882,0.0000,-11.0919,11.1554,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,2,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
57,0,chaos_a,-49.3400,100.0000,-13.6047,12.4047,0.0000,-11.1646,16.6891,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,0,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
57,1,chaos_b,38.6283,100.0000,22.0318,-8.0338,0.0000,15.1121,17.1149,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,1,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
57,2,chaos_c,2.9570,100.0000,53.3868,-1.1444,0.0000,-11.1527,11.2113,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,2,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
58,0,chaos_a,-49.2364,100.0000,-13.6976,12.4293,0.0000,-11.1480,16.6962,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,0,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
58,1,chaos_b,38.5610,100.0000,22.1579,-8.0759,0.0000,15.1333,17.1534,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,1,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
58,2,chaos_c,2.9478,100.0000,53.2933,-1.1000,0.0000,-11.2138,11.2676,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,2,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
59,0,chaos_a,-49.1326,100.0000,-13.7903,12.4539,0.0000,-11.1312,16.7034,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,0,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
59,1,chaos_b,38.4934,100.0000,22.2842,-8.1183,0.0000,15.1546,17.1921,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,1,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
59,2,chaos_c,2.9390,100.0000,53.1994,-1.0550,0.0000,-11.2752,11.3244,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,2,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
60,0,chaos_a,-49.0286,100.0000,-13.8829,12.4785,0.0000,-11.1144,16.7106,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,0,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
60,1,chaos_b,38.4253,100.0000,22.4107,-8.1611,0.0000,15.1760,17.2312,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,1,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
60,2,chaos_c,2.9306,100.0000,53.1049,-1.0094,0.0000,-11.3368,11.3816,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,2,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
61,0,chaos_a,-48.9244,100.0000,-13.9754,12.5032,0.0000,-11.0975,16.7177,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,0,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
61,1,chaos_b,38.3570,100.0000,22.5373,-8.2041,0.0000,15.1974,17.2705,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,1,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
61,2,chaos_c,2.9226,100.0000,53.0099,-0.9633,0.0000,-11.3987,11.4393,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,2,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
62,0,chaos_a,-48.8200,100.0000,-14.0678,12.5278,0.0000,-11.0805,16.7249,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,0,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
62,1,chaos_b,38.2882,100.0000,22.6642,-8.2475,0.0000,15.2190,17.3101,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,1,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
62,2,chaos_c,2.9149,100.0000,52.9144,-0.9166,0.0000,-11.4608,11.4974,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,2,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
63,0,chaos_a,-48.7154,100.0000,-14.1599,12.5525,0.0000,-11.0634,16.7321,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,0,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
63,1,chaos_b,38.2192,100.0000,22.7912,-8.2913,0.0000,15.2406,17.3499,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,1,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
63,2,chaos_c,2.9077,100.0000,52.8184,-0.8693,0.0000,-11.5232,11.5560,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,2,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
64,0,chaos_a,-48.6106,100.0000,-14.2520,12.5771,0.0000,-11.0462,16.7393,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,0,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
64,1,chaos_b,38.1497,100.0000,22.9184,-8.3353,0.0000,15.2623,17.3901,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,1,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
64,2,chaos_c,2.9008,100.0000,52.7218,-0.8214,0.0000,-11.5860,11.6150,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,2,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
65,0,chaos_a,-48.5056,100.0000,-14.3439,12.6018,0.0000,-11.0289,16.7464,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,0,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
65,1,chaos_b,38.0799,100.0000,23.0457,-8.3797,0.0000,15.2841,17.4305,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,1,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
65,2,chaos_c,2.8944,100.0000,52.6247,-0.7729,0.0000,-11.6489,11.6745,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.000000,1.000000,0,0,0,0,2,0,0,1,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1
